receiptId,bonusPointsEarned,bonusPointsEarnedReason,createDate,dateScanned,finishedDate,modifyDate,pointsAwardedDate,pointsEarned,purchaseDate,purchasedItemCount,rewardsReceiptStatus,totalSpent,userId
600fb21d0a720f0535000050,5.0,All-receipts receipt bonus,2021-01-26 06:09:49.056,2021-01-26 06:09:49.056,2021-01-26 06:09:49.056,2021-01-26 06:09:49.056,2021-01-26 06:09:49.056,5.0,2021-01-15 06:01:01.696,5.0,FINISHED,49.95,600fb1ac73c60b12049027bb
600fb1ec0a7214ada200004f,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-26 06:09:49.056,2021-01-26 06:09:49.056,2021-01-26 06:09:49.056,2021-01-26 06:09:49.056,2021-01-26 06:09:49.056,755.0,2021-01-25 06:08:01.536,1.0,FINISHED,1.0,600fb1ec73c60b1204902af4
600fb1e00a7214ada200004c,5.0,All-receipts receipt bonus,2021-01-26 06:07:37.984,2021-01-26 06:07:37.984,2021-01-26 06:07:37.984,2021-01-26 06:07:37.984,2021-01-26 06:07:37.984,5.0,2021-01-13 06:08:22.016,1.0,FINISHED,1.0,54943462e4b07e684157a532
600fb2060a720f053500004b,150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-26 06:09:49.056,2021-01-26 06:09:49.056,2021-01-26 06:09:49.056,2021-01-26 06:09:49.056,2021-01-26 06:09:49.056,200.0,2021-01-25 06:10:12.608,9.0,FINISHED,89.91,600fb1ac73c60b12049027bb
600fb21c0a7214ada2000055,,,2021-01-26 06:09:49.056,2021-01-26 06:09:49.056,2021-01-26 06:09:49.056,2021-01-26 06:09:49.056,2021-01-26 06:09:49.056,250.0,2021-01-23 06:00:04.352,5.0,FINISHED,49.95,600fb1ac73c60b12049027bb
600fb1e20a720f0535000047,5.0,All-receipts receipt bonus,2021-01-26 06:07:37.984,2021-01-26 06:07:37.984,2021-01-26 06:07:37.984,2021-01-26 06:07:37.984,2021-01-26 06:07:37.984,5.0,2021-01-13 06:08:22.016,1.0,FINISHED,1.0,54943462e4b07e684157a532
600fb1fd0a720f053500004a,250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-26 06:09:49.056,2021-01-26 06:09:49.056,2021-01-26 06:09:49.056,2021-01-26 06:09:49.056,2021-01-26 06:09:49.056,250.0,2021-01-10 23:59:57.952,10.0,FINISHED,10.0,600fb1ac73c60b12049027bb
600fb20b0a7214ada2000051,100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-26 06:09:49.056,2021-01-26 06:09:49.056,2021-01-26 06:09:49.056,2021-01-26 06:09:49.056,2021-01-26 06:09:49.056,400.0,2021-01-26 06:09:49.056,1.0,FINISHED,9.99,600fb1ac73c60b12049027bb
6011f39c0a720f05350000b4,5.0,All-receipts receipt bonus,2021-01-27 23:13:58.272,2021-01-27 23:13:58.272,2021-01-27 23:13:58.272,2021-01-27 23:13:58.272,2021-01-27 23:13:58.272,5.0,2021-01-26 23:14:21.824,2.0,FINISHED,1.0,6011f31ea4b74c18d3a8c476
6010bdfa0a7214ada200005a,250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-27 01:12:19.712,2021-01-27 01:12:19.712,2021-01-27 01:27:37.216,2021-01-27 01:27:37.216,2021-01-27 01:12:19.712,250.0,2021-01-26 00:00:37.888,5.0,FINISHED,50.0,6010bddaa4b74c120bd19dfb
6010be200a7214ada200005e,5.0,All-receipts receipt bonus,2021-01-27 01:12:19.712,2021-01-27 01:12:19.712,2021-01-27 01:12:19.712,2021-01-27 01:12:19.712,2021-01-27 01:12:19.712,5.0,2021-01-26 01:12:43.264,1.0,FINISHED,1.0,54943462e4b07e684157a532
6011f3490a7214ada200010e,5.0,All-receipts receipt bonus,2021-01-27 23:11:47.200,2021-01-27 23:11:47.200,2021-01-27 23:11:47.200,2021-01-27 23:11:47.200,2021-01-27 23:11:47.200,10199.8,2021-01-26 23:12:10.752,2.0,FINISHED,11.0,6011f31ea4b74c18d3a8c476
60118c0f0a7214ada200007e,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-27 15:52:41.728,2021-01-27 15:52:41.728,2021-01-27 15:52:41.728,2021-01-27 15:52:41.728,2021-01-27 15:52:41.728,850.0,2021-01-27 00:00:14.336,4.0,FINISHED,21.0,60118c0fa4b74c18d3a8c151
60118c150a720f053500006d,5.0,All-receipts receipt bonus,2021-01-27 15:52:41.728,2021-01-27 15:52:41.728,2021-01-27 15:52:41.728,2021-01-27 15:52:41.728,2021-01-27 15:52:41.728,5.0,2021-01-27 00:00:14.336,4.0,FINISHED,25.0,60118c0fa4b74c18d3a8c151
6010be3f0a7214ada2000063,5.0,All-receipts receipt bonus,2021-01-27 01:14:30.784,2021-01-27 01:14:30.784,2021-01-27 01:14:30.784,2021-01-27 01:14:30.784,2021-01-27 01:14:30.784,5.0,2021-01-27 01:14:30.784,1.0,FINISHED,2.23,6010bddaa4b74c120bd19dfb
60118c3b0a7214ada2000089,,,2021-01-27 15:52:41.728,2021-01-27 15:52:41.728,,2021-01-27 15:52:41.728,,,2017-10-30 00:00:05.120,3.0,REJECTED,3.0,60118bcfa4b74c18d3a8c0d7
6010be5a0a720f053500005a,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-01-27 01:14:30.784,2021-01-27 01:14:30.784,2021-01-27 01:14:30.784,2021-01-27 01:14:30.784,2021-01-27 01:14:30.784,25.0,2021-01-26 01:14:54.336,1.0,FINISHED,1.0,6010bddaa4b74c120bd19dfb
6011f4380a720f05350000b9,5.0,All-receipts receipt bonus,2021-01-27 23:16:09.344,2021-01-27 23:16:09.344,,2021-01-27 23:16:09.344,2021-01-27 23:16:09.344,5.0,2021-01-26 23:16:32.896,1.0,FLAGGED,1.0,6011f31ea4b74c18d3a8c476
6010bdef0a720f0535000053,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-27 01:12:19.712,2021-01-27 01:12:19.712,2021-01-27 01:12:19.712,2021-01-27 01:12:19.712,2021-01-27 01:12:19.712,760.0,2021-01-26 01:12:43.264,1.0,FINISHED,1.0,6010bddaa4b74c120bd19dfb
6010bdfd0a720f0535000055,300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-27 01:12:19.712,2021-01-27 01:12:19.712,2021-01-27 01:12:19.712,2021-01-27 01:12:19.712,2021-01-27 01:12:19.712,400.0,2021-01-20 00:00:48.128,1.0,FINISHED,10.0,6010bddaa4b74c120bd19dfb
6010be0a0a7214ada200005b,150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-27 01:12:19.712,2021-01-27 01:12:19.712,2021-01-27 01:12:19.712,2021-01-27 01:12:19.712,2021-01-27 01:12:19.712,250.0,2021-01-20 00:00:48.128,1.0,FINISHED,10.0,6010bddaa4b74c120bd19dfb
60118bd30a720f0535000062,5.0,All-receipts receipt bonus,2021-01-27 15:50:30.656,2021-01-27 15:50:30.656,2021-01-27 15:50:30.656,2021-01-27 15:50:30.656,2021-01-27 15:50:30.656,1005.0,2021-01-26 15:50:54.208,2.0,FINISHED,11.0,54943462e4b07e684157a532
6011f3390a720f05350000af,5.0,All-receipts receipt bonus,2021-01-27 23:11:47.200,2021-01-27 23:11:47.200,2021-01-27 23:11:47.200,2021-01-27 23:11:47.200,2021-01-27 23:11:47.200,5.0,2021-01-27 00:00:14.336,1.0,FINISHED,29.0,6011f33173c60b1804ce1102
60118c340a720f0535000073,5.0,All-receipts receipt bonus,2021-01-27 15:52:41.728,2021-01-27 15:52:41.728,2021-01-27 15:52:41.728,2021-01-27 15:52:41.728,2021-01-27 15:52:41.728,5.0,2021-01-27 15:52:41.728,1.0,FINISHED,2.23,60118bcfa4b74c18d3a8c0d7
60118be80a7214ada2000075,250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-27 15:50:30.656,2021-01-27 15:50:30.656,,2021-01-27 15:50:30.656,,250.0,2021-01-26 15:50:54.208,1.0,FLAGGED,1.0,60118bcfa4b74c18d3a8c0d7
6010be460a7214ada2000066,,,2021-01-27 01:14:30.784,2021-01-27 01:14:30.784,,2021-01-27 01:14:30.784,,,2017-10-30 00:00:05.120,3.0,REJECTED,3.0,6010bddaa4b74c120bd19dfb
6011f33a0a7214ada200010b,5.0,All-receipts receipt bonus,2021-01-27 23:11:47.200,2021-01-27 23:11:47.200,2021-01-27 23:11:47.200,2021-01-27 23:11:47.200,2021-01-27 23:11:47.200,5.0,2021-01-27 00:00:14.336,1.0,FINISHED,20.0,6011f33173c60b1804ce1102
60118be20a7214ada2000074,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-27 15:50:30.656,2021-01-27 15:50:30.656,2021-01-27 15:50:30.656,2021-01-27 15:50:30.656,2021-01-27 15:50:30.656,760.0,2021-01-26 15:50:54.208,1.0,FINISHED,1.0,60118bcfa4b74c18d3a8c0d7
6011f3360a7214ada2000109,5.0,All-receipts receipt bonus,2021-01-27 23:11:47.200,2021-01-27 23:11:47.200,2021-01-27 23:11:47.200,2021-01-27 23:11:47.200,2021-01-27 23:11:47.200,5.0,2021-01-27 00:00:14.336,5.0,FINISHED,21.0,6011f33173c60b1804ce1102
60118bf90a7214ada2000079,150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-27 15:50:30.656,2021-01-27 15:50:30.656,2021-01-27 15:50:30.656,2021-01-27 15:50:30.656,2021-01-27 15:50:30.656,150.0,2021-01-20 00:00:48.128,1.0,FINISHED,10.0,60118bcfa4b74c18d3a8c0d7
6010be6a0a720f053500005c,150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-27 01:14:30.784,2021-01-27 01:14:30.784,2021-01-27 01:14:30.784,2021-01-27 01:14:30.784,2021-01-27 01:14:30.784,150.0,2021-01-27 00:00:14.336,4.0,FINISHED,22.0,6010be6673c60b12049040ef
6012e64e0a720f05f8000031,,,2021-01-28 16:29:26.400,2021-01-28 16:29:26.400,2021-01-28 16:29:26.400,2021-01-28 16:29:26.400,2021-01-28 16:29:26.400,840.0,2021-01-27 23:59:50.784,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e
6012e66c0a720f05f800004d,,,2021-01-28 16:29:26.400,2021-01-28 16:29:26.400,2021-01-28 16:29:26.400,2021-01-28 16:29:26.400,2021-01-28 16:29:26.400,840.0,2021-01-27 23:59:50.784,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e
6012e65b0a720f05f800003d,,,2021-01-28 16:29:26.400,2021-01-28 16:29:26.400,2021-01-28 16:29:26.400,2021-01-28 16:29:26.400,2021-01-28 16:29:26.400,840.0,2021-01-27 23:59:50.784,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e
6013410c0a7214ad5000002a,,,2021-01-28 22:56:06.144,2021-01-28 22:56:06.144,2021-01-28 22:56:06.144,2021-01-28 22:56:06.144,2021-01-28 22:56:06.144,840.0,2021-01-27 23:59:50.784,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e
601340ff0a7214ad50000024,,,2021-01-28 22:56:06.144,2021-01-28 22:56:06.144,2021-01-28 22:56:06.144,2021-01-28 22:56:06.144,2021-01-28 22:56:06.144,840.0,2021-01-27 23:59:50.784,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e
60132b1f0a7214ad5000000c,5.0,All-receipts receipt bonus,2021-01-28 21:22:10.048,2021-01-28 21:22:10.048,2021-01-28 21:22:10.048,2021-01-28 21:22:10.048,2021-01-28 21:22:10.048,5.0,2021-01-27 21:22:33.600,1.0,FINISHED,1.0,60132acb73c60b3ca7f3ba32
60132ae40a7214ad50000007,250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-28 21:22:10.048,2021-01-28 21:22:10.048,2021-01-28 21:22:10.048,2021-01-28 21:22:10.048,2021-01-28 21:22:10.048,250.0,2021-01-21 00:00:24.576,1.0,FINISHED,10.0,60132acb73c60b3ca7f3ba32
60132aef0a720f05f800006d,300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-28 21:22:10.048,2021-01-28 21:22:10.048,2021-01-28 21:22:10.048,2021-01-28 21:22:10.048,2021-01-28 21:22:10.048,300.0,2021-01-21 00:00:24.576,1.0,FINISHED,10.0,60132acb73c60b3ca7f3ba32
601341150a7214ad5000002e,,,2021-01-28 22:56:06.144,2021-01-28 22:56:06.144,2021-01-28 22:56:06.144,2021-01-28 22:56:06.144,2021-01-28 22:56:06.144,840.0,2021-01-27 23:59:50.784,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e
6012e6380a720f05f800001c,,,2021-01-28 16:29:26.400,2021-01-28 16:29:26.400,2021-01-28 16:29:26.400,2021-01-28 16:29:26.400,2021-01-28 16:29:26.400,840.0,2021-01-27 23:59:50.784,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e
6012e62d0a720f05f8000012,,,2021-01-28 16:29:26.400,2021-01-28 16:29:26.400,2021-01-28 16:29:26.400,2021-01-28 16:29:26.400,2021-01-28 16:29:26.400,840.0,2021-01-27 23:59:50.784,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e
601341040a7214ad50000026,,,2021-01-28 22:56:06.144,2021-01-28 22:56:06.144,2021-01-28 22:56:06.144,2021-01-28 22:56:06.144,2021-01-28 22:56:06.144,840.0,2021-01-27 23:59:50.784,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e
6012e64f0a720f05f8000032,,,2021-01-28 16:29:26.400,2021-01-28 16:29:26.400,2021-01-28 16:29:26.400,2021-01-28 16:29:26.400,2021-01-28 16:29:26.400,840.0,2021-01-27 23:59:50.784,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e
601340fc0a720f05f8000089,,,2021-01-28 22:56:06.144,2021-01-28 22:56:06.144,2021-01-28 22:56:06.144,2021-01-28 22:56:06.144,2021-01-28 22:56:06.144,840.0,2021-01-27 23:59:50.784,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e
60132b740a7214ad50000012,5.0,All-receipts receipt bonus,2021-01-28 21:24:21.120,2021-01-28 21:24:21.120,2021-01-28 21:24:21.120,2021-01-28 21:24:21.120,2021-01-28 21:24:21.120,5.0,2021-01-27 21:24:44.672,2.0,FINISHED,1.0,60132acb73c60b3ca7f3ba32
6012e6430a720f05f8000026,,,2021-01-28 16:29:26.400,2021-01-28 16:29:26.400,2021-01-28 16:29:26.400,2021-01-28 16:29:26.400,2021-01-28 16:29:26.400,840.0,2021-01-27 23:59:50.784,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e
60132b860a720f05f8000075,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-28 21:24:21.120,2021-01-28 21:24:21.120,2021-01-28 21:24:21.120,2021-01-28 21:24:21.120,2021-01-28 21:24:21.120,850.0,2021-01-27 23:59:50.784,1.0,FINISHED,24.0,60132b85a4b74c3cbc516295
601341160a720f05f8000095,,,2021-01-28 22:56:06.144,2021-01-28 22:56:06.144,2021-01-28 22:56:06.144,2021-01-28 22:56:06.144,2021-01-28 22:56:06.144,840.0,2021-01-27 23:59:50.784,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e
6012e6750a720f05f8000055,,,2021-01-28 16:29:26.400,2021-01-28 16:29:26.400,2021-01-28 16:29:26.400,2021-01-28 16:29:26.400,2021-01-28 16:29:26.400,840.0,2021-01-27 23:59:50.784,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e
6012e6620a720f05f8000043,,,2021-01-28 16:29:26.400,2021-01-28 16:29:26.400,2021-01-28 16:29:26.400,2021-01-28 16:29:26.400,2021-01-28 16:29:26.400,840.0,2021-01-27 23:59:50.784,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e
6012e6840a720f05f8000063,,,2021-01-28 16:29:26.400,2021-01-28 16:29:26.400,2021-01-28 16:29:26.400,2021-01-28 16:29:26.400,2021-01-28 16:29:26.400,840.0,2021-01-27 23:59:50.784,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e
6012e6210a720f05f8000007,100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-28 16:27:15.328,2021-01-28 16:27:15.328,2021-01-28 16:27:15.328,2021-01-28 16:27:15.328,2021-01-28 16:27:15.328,940.0,2021-01-27 23:59:50.784,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e
6012e6710a720f05f8000051,,,2021-01-28 16:29:26.400,2021-01-28 16:29:26.400,2021-01-28 16:29:26.400,2021-01-28 16:29:26.400,2021-01-28 16:29:26.400,840.0,2021-01-27 23:59:50.784,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e
6012e6850a720f05f8000064,,,2021-01-28 16:29:26.400,2021-01-28 16:29:26.400,2021-01-28 16:29:26.400,2021-01-28 16:29:26.400,2021-01-28 16:29:26.400,840.0,2021-01-27 23:59:50.784,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e
60132b960a720f05f800007a,5.0,All-receipts receipt bonus,2021-01-28 21:24:21.120,2021-01-28 21:24:21.120,2021-01-28 21:24:21.120,2021-01-28 21:24:21.120,2021-01-28 21:24:21.120,5.0,2021-01-27 23:59:50.784,4.0,FINISHED,20.0,60132b8b73c60b3ca7f3baee
6012e6660a720f05f8000047,,,2021-01-28 16:29:26.400,2021-01-28 16:29:26.400,2021-01-28 16:29:26.400,2021-01-28 16:29:26.400,2021-01-28 16:29:26.400,840.0,2021-01-27 23:59:50.784,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e
6013410f0a720f05f8000092,,,2021-01-28 22:56:06.144,2021-01-28 22:56:06.144,2021-01-28 22:56:06.144,2021-01-28 22:56:06.144,2021-01-28 22:56:06.144,840.0,2021-01-27 23:59:50.784,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e
601443720a7214ad50000063,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-01-29 17:19:17.504,2021-01-29 17:19:17.504,2021-01-29 17:19:17.504,2021-01-29 17:19:17.504,2021-01-29 17:19:17.504,35.0,2021-01-28 17:19:41.056,1.0,FINISHED,1.0,601442ce67804a1228b1dc41
601448f30a720f05f80000d9,250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-29 17:41:08.224,2021-01-29 17:41:08.224,2021-01-29 17:41:08.224,2021-01-29 17:41:08.224,2021-01-29 17:41:08.224,375.0,2021-01-24 05:59:40.800,5.0,FINISHED,25.0,6014485b84231211ce793d79
601431db0a720f05f80000a8,5.0,All-receipts receipt bonus,2021-01-29 16:02:49.984,2021-01-29 16:02:49.984,2021-01-29 16:02:49.984,2021-01-29 16:02:49.984,2021-01-29 16:02:49.984,5.0,2021-01-28 16:03:13.536,2.0,FINISHED,1.0,6014319173c60b3ca7f3bf01
60145a3d0a7214ad50000082,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-29 18:55:24.672,2021-01-29 18:55:24.672,2021-01-29 18:55:24.672,2021-01-29 18:55:24.672,2021-01-29 18:55:24.672,750.0,2021-02-28 18:56:44.544,1.0,FINISHED,1.0,60145a3c84231211ce796c5d
60144aee0a720f05f80000f1,100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-29 17:49:52.512,2021-01-29 17:49:52.512,2021-01-29 17:49:52.512,2021-01-29 17:49:52.512,2021-01-29 17:49:52.512,100.0,2021-01-13 17:49:36.128,1.0,FINISHED,1.0,6014499c67804a1228b1f5b0
601431e40a7214ad50000041,,,2021-01-29 16:02:49.984,2021-01-29 16:02:49.984,2021-01-29 16:02:49.984,2021-01-29 16:02:49.984,,,2021-01-28 23:59:27.232,,PENDING,2.23,6014319173c60b3ca7f3bf01
601487f80a720f05f800018d,,,2021-01-29 22:12:01.152,2021-01-29 22:12:01.152,,2021-01-29 22:12:01.152,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601465b00a7214ad5000009f,5.0,All-receipts receipt bonus,2021-01-29 19:45:39.328,2021-01-29 19:45:39.328,2021-01-29 19:45:39.328,2021-01-29 19:45:39.328,2021-01-29 19:45:39.328,5.0,2021-01-28 23:59:27.232,1.0,FINISHED,28.0,601465a884231211ce796db3
601472e20a7214ad500000ce,,,2021-01-29 20:40:16.128,2021-01-29 20:40:16.128,2021-01-29 20:40:16.128,2021-01-29 21:06:28.992,2021-01-29 20:40:16.128,840.0,2021-01-28 23:59:27.232,4.0,FINISHED,84.0,60145ff384231211ce796d51
601442dd0a7214ad50000054,250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-29 17:17:06.432,2021-01-29 17:17:06.432,2021-01-29 17:17:06.432,2021-01-29 17:17:06.432,2021-01-29 17:17:06.432,250.0,2021-01-28 17:15:18.912,1.0,FINISHED,1.0,601442ce67804a1228b1dc41
601443310a720f05f80000c6,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-01-29 17:17:06.432,2021-01-29 17:17:06.432,2021-01-29 17:17:06.432,2021-01-29 17:17:06.432,2021-01-29 17:17:06.432,25.0,2021-01-22 00:00:01.024,1.0,FINISHED,10.0,601442ce67804a1228b1dc41
60145a960a7214ad50000095,5.0,All-receipts receipt bonus,2021-01-29 18:57:35.744,2021-01-29 18:57:35.744,2021-01-29 18:57:35.744,2021-01-29 18:57:35.744,2021-01-29 18:57:35.744,5.0,2021-01-28 18:57:59.296,2.0,FINISHED,1.0,60145a3c84231211ce796c5d
601465f40a720f05f8000137,,,2021-01-29 19:45:39.328,2021-01-29 19:45:39.328,2021-01-29 19:45:39.328,2021-01-29 19:45:39.328,2021-01-29 19:45:39.328,100.0,2021-01-22 00:00:01.024,1.0,FINISHED,10.0,6014658e67804a1228b20ef4
60145a830a7214ad5000008f,150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-29 18:57:35.744,2021-01-29 18:57:35.744,2021-01-29 18:57:35.744,2021-01-29 18:57:35.744,2021-01-29 18:57:35.744,3250.0,2021-01-28 18:57:59.296,2.0,FINISHED,11.0,60145a3c84231211ce796c5d
601432400a7214ad50000043,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-01-29 16:05:01.056,2021-01-29 16:05:01.056,2021-01-29 16:05:01.056,2021-01-29 16:05:01.056,2021-01-29 16:05:01.056,35.0,2021-01-28 16:05:24.608,1.0,FINISHED,1.0,6014319173c60b3ca7f3bf01
601442570a7214ad5000004b,5.0,All-receipts receipt bonus,2021-01-29 17:14:55.360,2021-01-29 17:14:55.360,2021-01-29 17:14:55.360,2021-01-29 17:14:55.360,2021-01-29 17:14:55.360,5.0,2021-01-28 17:13:07.840,1.0,FINISHED,1.0,54943462e4b07e684157a532
6014323b0a720f05f80000b2,5.0,All-receipts receipt bonus,2021-01-29 16:05:01.056,2021-01-29 16:05:01.056,2021-01-29 16:05:01.056,2021-01-29 16:05:01.056,2021-01-29 16:05:01.056,5.0,2021-01-28 16:05:24.608,2.0,FINISHED,11.0,54943462e4b07e684157a532
60144adf0a720f05f80000ef,250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-29 17:49:52.512,2021-01-29 17:49:52.512,2021-01-29 17:49:52.512,2021-01-29 17:49:52.512,2021-01-29 17:49:52.512,250.0,2021-01-28 17:50:16.064,1.0,FINISHED,10.0,6014499c67804a1228b1f5b0
601455900a720f05f8000102,5.0,All-receipts receipt bonus,2021-01-29 18:35:45.024,2021-01-29 18:35:45.024,2021-01-29 18:35:45.024,2021-01-29 18:35:45.024,2021-01-29 18:35:45.024,5.0,2021-01-28 23:59:27.232,5.0,FINISHED,21.0,6014558767804a1228b20d00
601448fe0a720f05f80000df,45.0,COMPLETE_PARTNER_RECEIPT,2021-01-29 17:43:19.296,2021-01-29 17:43:19.296,2021-01-29 17:43:19.296,2021-01-29 17:43:19.296,2021-01-29 17:43:19.296,50.0,2021-01-28 17:41:31.776,1.0,FINISHED,1.0,6014485b84231211ce793d79
601487e20a7214ad5000010d,,,2021-01-29 22:09:50.080,2021-01-29 22:09:50.080,,2021-01-29 22:09:50.080,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60146fbd0a7214ad500000ba,5.0,All-receipts receipt bonus,2021-01-29 20:27:09.696,2021-01-29 20:27:09.696,2021-01-29 20:27:09.696,2021-01-29 20:27:09.696,2021-01-29 20:27:09.696,5.0,2021-01-26 06:01:04.768,5.0,FINISHED,49.95,60146f2ac8b50e11d8452661
601510460a7214ad5000014a,,,2021-01-30 07:53:06.304,2021-01-30 07:53:06.304,,2021-01-30 07:53:06.304,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60157c190a720f05f80001eb,,,2021-01-30 15:31:51.424,2021-01-30 15:31:51.424,,2021-01-30 15:31:51.424,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6014aa550a720f05f800019b,,,2021-01-30 00:38:22.976,2021-01-30 00:38:22.976,,2021-01-30 00:38:22.976,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60155a1b0a7214ad50000170,,,2021-01-30 13:07:40.672,2021-01-30 13:07:40.672,,2021-01-30 13:07:40.672,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6015010b0a7214ad50000143,,,2021-01-30 06:47:34.144,2021-01-30 06:47:34.144,,2021-01-30 06:47:34.144,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6015556b0a720f05f80001db,,,2021-01-30 12:48:01.024,2021-01-30 12:48:01.024,,2021-01-30 12:48:01.024,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6015048f0a720f05f80001bf,,,2021-01-30 07:02:51.648,2021-01-30 07:02:51.648,,2021-01-30 07:02:51.648,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601581f40a7214ad50000181,,,2021-01-30 15:58:04.288,2021-01-30 15:58:04.288,,2021-01-30 15:58:04.288,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6014a4760a7214ad50000116,,,2021-01-30 00:12:10.112,2021-01-30 00:12:10.112,,2021-01-30 00:12:10.112,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6015a06b0a7214ad5000018d,,,2021-01-30 18:06:57.536,2021-01-30 18:06:57.536,,2021-01-30 18:06:57.536,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6015d9d80a720f05f8000219,,,2021-01-30 22:11:37.600,2021-01-30 22:11:37.600,,2021-01-30 22:11:37.600,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6014e99b0a7214ad50000137,,,2021-01-30 05:07:04.832,2021-01-30 05:07:04.832,,2021-01-30 05:07:04.832,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6014dde60a7214ad50000132,,,2021-01-30 04:16:50.176,2021-01-30 04:16:50.176,,2021-01-30 04:16:50.176,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6015f2730a720f05f8000224,,,2021-01-30 23:58:40.128,2021-01-30 23:58:40.128,,2021-01-30 23:58:40.128,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
